"token","vader","n"
"interjecting",0,1
"interlude",0,1
"interm",0,1
"intermingled",0,1
"international",0,1
"internationally",0,1
"internet",0,1
"interplay",0,1
"interpretation",0,1
"interpretazioni",0,1
"interrupting",-1,1
"intertwined",0,1
"intrascendente",0,1
"intrepid",0,1
"intriga",0,1
"intrigued",0,1
"introducing",0,1
"introductions",0,1
"intruder",0,1
"invading",0,1
"invece",0,1
"inventado",0,1
"investigadores",0,1
"investigate",0,1
"investigation",0,1
"investing",0,1
"invincibly",0,1
"invisible",0,1
"invite",1,1
"invited",0,1
"inviting",1,1
"involvement",0,1
"io",0,1
"ipod",0,1
"ir",0,1
"iraq",0,1
"irish",0,1
"iron",0,1
"irrelevant",0,1
"irresponsible",-1,1
"irreverent",0,1
"irritated",-1,1
"irritating",-1,1
"isabelle",0,1
"isbn",0,1
"isinya",0,1
"isklump",0,1
"islands",0,1
"it.definitely",0,1
"italicized",0,1
"itch",0,1
"item",0,1
"itsekseni",0,1
"ivy",0,1
"jabbering",0,1
"jackass",-1,1
"jackie",0,1
"jacqueline",0,1
"jager",0,1
"jahat",0,1
"jahrige",0,1
"jaloezie",0,1
"jan",0,1
"janice",0,1
"january",0,1
"jar",0,1
"jared",0,1
"jaren",0,1
"jars",0,1
"jasminehamd.blogspot.com",0,1
"jdan",0,1
"jealous",-1,1
"jeanette",0,1
"jed",0,1
"jedna",0,1
"jedoch",0,1
"jeff",0,1
"jeffrey",0,1
"jelly",0,1
"jenner",0,1
"jennewein",0,1
"jennifer",0,1
"jennifer's",0,1
"jeopardy",-1,1
"jeremy",0,1
"jerk",-1,1
"jerry",0,1
"jesse",0,1
"jesus",0,1
"jeweled",0,1
"jewels",1,1
"jfiction",0,1
"jhrjhre",0,1
"ji",0,1
"jld",0,1
"joey's",0,1
"john's",0,1
"johnny",0,1
"johnston's",0,1
"joined",0,1
"joining",0,1
"joins",0,1
"jon",0,1
"jonah",0,1
"jostein",0,1
"journal's",0,1
"journalists",0,1
"journeys",0,1
"joven",0,1
"jovenes",0,1
"joyce's",0,1
"jp",1,1
"jr",0,1
"jsem",0,1
"judge",0,1
"judged",0,1
"judy's",0,1
"jugendbuch",0,1
"jukebox",0,1
"juksaamalla",0,1
"july",0,1
"jumped",0,1
"jumpers",0,1
"jungen",0,1
"junger",0,1
"junk",0,1
"junto",0,1
"jupiter",0,1
"justas",0,1
"justice",1,1
"justification",0,1
"justified",1,1
"justifies",0,1
"justin",0,1
"juv",0,1
"kaauke",0,1
"kaksi",0,1
"kalanta",0,1
"kali",0,1
"kallie",0,1
"kallt",0,1
"kalo",0,1
"kan",0,1
"kane",0,1
"kangaroo",0,1
"kanske",0,1
"kanslor",0,1
"kaputt",0,1
"karen",0,1
"karena",0,1
"karma",0,1
"kartonnen",0,1
"kat's",0,1
"kate's",0,1
"katherine",0,1
"kaunis",0,1
"kaya",0,1
"kayaknya",0,1
"ke",0,1
"keadaan",0,1
"keatley",0,1
"kecerdasan",0,1
"kecil",0,1
"kedua",0,1
"keeper's",0,1
"kehidupan",0,1
"keine",0,1
"kellyn",0,1
"kemungkinan",0,1
"ken's",0,1
"kenapa",0,1
"kennington",0,1
"kertaa",0,1
"ketika",0,1
"kev",0,1
"kevytta",0,1
"key",0,1
"keys",0,1
"khaapchaarraa",0,1
"khas",0,1
"khh",0,1
"khioumor",0,1
"khwbh",0,1
"khyly",0,1
"kichu",0,1
"kick",0,1
"kickass",0,1
"kicks",0,1
"kiddos",0,1
"kidnap",0,1
"kii",0,1
"kiinalaisessa",0,1
"kiinnostanut",0,1
"kiipeamalla",0,1
"killing",-1,1
"kills",-1,1
"kinderboeken",0,1
"kinderen",0,1
"kindergartners",0,1
"kindle",0,1
"kindly",1,1
"kindness",1,1
"king",0,1
"kings",0,1
"kinney",0,1
"kissed",1,1
"kit",0,1
"kitaplar",0,1
"kitaplardan.resimler",0,1
"kite",0,1
"kitty",0,1
"klaus",0,1
"kleinere",0,1
"klingt",0,1
"klise",0,1
"knarrar",0,1
"knickerbocker",0,1
"knife",0,1
"knights",0,1
"knih",0,1
"kniha",0,1
"knizhki",0,1
"knocks",0,1
"knowledgeable",0,1
"kokt",0,1
"kolme",0,1
"kommer",0,1
"kommt",0,1
"konec",0,1
"konigburg's",0,1
"konigin",0,1
"konnen",0,1
"kooshes",0,1
"kramden",0,1
"krank",0,1
"kringle",0,1
"kris",0,1
"krushers",0,1
"krymper",0,1
"ktb",0,1
"ktera",0,1
"ktere",0,1
"kttaa",0,1
"ktyb",0,1
"kubaca",0,1
"kuin",0,1
"kuitenkaan",0,1
"kuliah",0,1
"kummern",0,1
"kunnen",0,1
"kurz",0,1
"kurzbeschreibung",0,1
"kuvia",0,1
"kuvitus",0,1
"kyla",0,1
"kympilla",0,1
"l'affetto",0,1
"l'aveva",0,1
"l'egoismo",0,1
"l'ha",0,1
"l'horror",0,1
"l'opera",0,1
"l'originale",0,1
"l'unica",0,1
"l'wl",0,1
"laabh",0,1
"laain",0,1
"label",0,1
"labels",0,1
"labor",0,1
"labour",0,1
"lacks",0,1
"lady's",0,1
"lah",0,1
"landlubbers",0,1
"landmarks",0,1
"landskap",0,1
"langa",0,1
"langsung",0,1
"languages",0,1
"lansimainen",0,1
"lantern",0,1
"lap",0,1
"lapsia",0,1
"largo",0,1
"largos",0,1
"larry",0,1
"larryboy",0,1
"lasa",0,1
"lascio",0,1
"laser",0,1
"lasky's",0,1
"lassen",0,1
"lastly",0,1
"latreuoun",0,1
"lauded",0,1
"lauf",0,1
"laughing",1,1
"laura's",0,1
"lauren",0,1
"law",0,1
"lawler",0,1
"lay",0,1
"layout",0,1
"lazies",0,1
"leads",0,1
"leafing",0,1
"lean",0,1
"leaned",0,1
"leapt",0,1
"learners",0,1
"leather",0,1
"lecciones",0,1
"lecherousness",0,1
"lector",0,1
"lectores",0,1
"ledroptha",0,1
"leeway",0,1
"legacy",0,1
"legame",0,1
"legendary",0,1
"leggi",0,1
"legitimacy",0,1
"legitimate",0,1
"legitimately",0,1
"legos",0,1
"leicht",0,1
"lejos",0,1
"length",0,1
"lenient",1,1
"lent",0,1
"leseempfehlung",0,1
"lesser",0,1
"lessico",0,1
"letting",0,1
"lettura",0,1
"letture",0,1
"letzt",0,1
"leuk",0,1
"levine",0,1
"lexicon",0,1
"leyendas",0,1
"leyendo",0,1
"lezen",0,1
"lfrq",0,1
"lfy'd",0,1
"lgbt",0,1
"lib",0,1
"liberally",0,1
"librarianosnark.blogspot.com",0,1
"libray",0,1
"librivox",0,1
"licence",0,1
"lick",0,1
"liefhebber",0,1
"liepeessa",0,1
"liesel",0,1
"liest",0,1
"lieve",0,1
"lievelingsboeken",0,1
"life's",0,1
"lifelike",0,1
"lifestyle",0,1
"lifestyles",0,1
"lighthearted",1,1
"lighthouse",0,1
"lightning",0,1
"likhe",0,1
"limp",0,1
"lindgrenova",0,1
"linger",0,1
"linguaggio",0,1
"link",0,1
"linking",0,1
"linoleum",0,1
"lisa",0,1
"lisaa",0,1
"listener",0,1
"listicle",0,1
"listless",0,1
"lists",0,1
"liten",0,1
"literate",0,1
"literatura",0,1
"lithograph",0,1
"littles",0,1
"liubimite",0,1
"livened",0,1
"lizzie's",0,1
"lkn",0,1
"llamas",0,1
"llamase",0,1
"llc",0,1
"llega",0,1
"llegaba",0,1
"llegado",0,1
"llena",0,1
"llenas",0,1
"lmao",1,1
"lntq",0,1
"load",0,1
"loan",0,1
"locate",0,1
"located",0,1
"logan's",0,1
"logic",0,1
"logical",0,1
"logrado",0,1
"lograr",0,1
"london's",0,1
"loneliest",-1,1
"longing",-1,1
"longs",0,1
"longstocking",0,1
"loop",0,1
"looped",0,1
"loosely",0,1
"louella",0,1
"louisa",0,1
"louisiana",0,1
"loveable",0,1
"lovelace's",0,1
"low",-1,1
"lowered",-1,1
"lowers",-1,1
"lowest",-1,1
"loyalties",1,1
"loyalty",1,1
"lqr",0,1
"ls",0,1
"lswr",0,1
"ltfl",0,1
"lucu",0,1
"ludicrous",-1,1
"luen",0,1
"luis",0,1
"lukea",0,1
"lukewarm",0,1
"lullabies",0,1
"lumikkiteeman",0,1
"lumley's",0,1
"lure",0,1
"lush",0,1
"luv",0,1
"lwm",0,1
"lynch",0,1
"lyon",0,1
"lyssnar",0,1
"m'n",0,1
"maans",0,1
"macam",0,1
"macao",0,1
"macha",0,1
"machina",0,1
"machine",0,1
"machines",0,1
"machte",0,1
"macy",0,1
"madison",0,1
"madre",0,1
"madura",0,1
"mae",0,1
"magazines",0,1
"magee",0,1
"magic's",0,1
"magichatshop.com",0,1
"magnifico",1,1
"magnifying",0,1
"maine",0,1
"mainstream",0,1
"maintain",0,1
"maintained",0,1
"makeshift",0,1
"maknanya",0,1
"mal",0,1
"maldad",0,1
"malenfant's",0,1
"males",0,1
"malevolent",0,1
"maliciously",0,1
"maligned",0,1
"malisimo",0,1
"mallory's",0,1
"mama",0,1
"mamak",0,1
"mamma",0,1
"mammal",0,1
"mammals",0,1
"manera",0,1
"manga",0,1
"maniac",-1,1
"manichean",0,1
"manier",0,1
"manipulated",-1,1
"manipulating",-1,1
"mankind",0,1
"mannered",0,1
"mansion",0,1
"mansions",0,1
"manual",0,1
"manufacture",0,1
"manuscript",0,1
"maple",0,1
"marauders",0,1
"marc",0,1
"march",0,1
"marchenland",0,1
"margalo",0,1
"margery",0,1
"margot",0,1
"marionette",0,1
"marito",0,1
"markets",0,1
"marla",0,1
"marnie",0,1
"marquee",0,1
"marshmallows",0,1
"martin's",0,1
"marvellous",0,1
"maryam",0,1
"marzollo",0,1
"masefield",0,1
"mash",0,1
"masih",0,1
"masking",0,1
"master's",0,1
"masterfully",0,1
"masukin",0,1
"matches",0,1
"maternal",0,1
"mathematically",0,1
"mathematics",0,1
"matisse's",0,1
"matthias",0,1
"maturity",0,1
"maudlin",0,1
"maurice",0,1
"mawkishly",0,1
"maxwell",0,1
"maya",0,1
"maya's",0,1
"mayer",0,1
"mayor",0,1
"mayoria",0,1
"mccully",0,1
"mcelroy",0,1
"meadow",0,1
"meandering",0,1
"meaningless",-1,1
"meanings",0,1
"meanness",0,1
"measure",0,1
"measuring",0,1
"meccanicamente",0,1
"medals",0,1
"medical",0,1
"medication",0,1
"meetings",0,1
"meg",0,1
"mega",0,1
"megala",0,1
"meggie",0,1
"meggie's",0,1
"mein",0,1
"meine",0,1
"mejora",0,1
"melalu",0,1
"melancholic",-1,1
"melds",0,1
"melissa",0,1
"melodramatic",0,1
"melt",0,1
"melted",0,1
"mem",0,1
"memang",0,1
"membaca",0,1
"memeber",0,1
"memikat",0,1
"memoir",0,1
"memoria",0,1
"memorial",0,1
"memorizzare",0,1
"memorizzasse",0,1
"memprihatinkan",0,1
"memunculkan",0,1
"men's",0,1
"menacing",0,1
"mencari",0,1
"mencion",0,1
"menee",0,1
"mengasah",0,1
"mengena",0,1
"mengenal",0,1
"menggambarkan",0,1
"menghibur",0,1
"menjalani",0,1
"menjalaninya",0,1
"menjengkelkaann",0,1
"mental",0,1
"mente",0,1
"mentions",0,1
"mercatornet",0,1
"mercer",0,1
"mercurial",0,1
"mereka",0,1
"merged",0,1
"merit",1,1
"merito",0,1
"merits",1,1
"mermaids",0,1
"merriment",1,1
"meses",0,1
"meski",0,1
"mesmerising",0,1
"messaging",0,1
"messenger",0,1
"messiest",0,1
"messo",0,1
"metaphor",0,1
"methodology",0,1
"meticulously",0,1
"mezza",0,1
"mica",0,1
"micklewhite's",0,1
"miedos",0,1
"mientras",0,1
"mig",0,1
"mig's",0,1
"migliaia",0,1
"migration",0,1
"mij",0,1
"mikra",0,1
"mildly",0,1
"mile",0,1
"miljoner",0,1
"milking",0,1
"mill",0,1
"millions",0,1
"milly",0,1
"mimics",0,1
"minaccia",0,1
"mind's",0,1
"mindblowing",0,1
"mindlessly",0,1
"mindset",0,1
"mines",0,1
"mini",0,1
"minna's",0,1
"minnesota",0,1
"minutiae",0,1
"miracle",1,1
"mirror",0,1
"misbehaved",-1,1
"misbehaving",-1,1
"mischievous",0,1
"misdeeds",0,1
"misfits",0,1
"mish",0,1
"mishaps",0,1
"mishawn",0,1
"mismatched",0,1
"mission",0,1
"miste",0,1
"misterio",0,1
"misunderstanding",-1,1
"mitaan",0,1
"mithalten",0,1
"mitos",0,1
"mitten",0,1
"mittens",0,1
"mixing",0,1
"miyakoshi's",0,1
"mkhtsr",0,1
"mndh",0,1
"moccioso",0,1
"mochila",0,1
"mochte",0,1
"mocked",-1,1
"mockeries",-1,1
"mocking",-1,1
"mocks",-1,1
"mode",0,1
"modeling",0,1
"moderately",0,1
"modernity",0,1
"modi",0,1
"modify",0,1
"modo",0,1
"moglie",0,1
"mole",0,1
"molti",0,1
"momento",0,1
"mommies",0,1
"monarchs",0,1
"monastery",0,1
"mongering",-1,1
"monica",0,1
"monitoring",0,1
"monks",0,1
"monotonous",0,1
"monstet",0,1
"montana",0,1
"montes",0,1
"moods",0,1
"moody",-1,1
"mooi",0,1
"moonlit",0,1
"moorings",0,1
"moping",-1,1
"moralising",0,1
"morality",0,1
"morpurgo",0,1
"mortadelo",0,1
"morte",0,1
"mortimer",0,1
"moser",0,1
"mosquitoes",0,1
"mostrandonos",0,1
"motherhood",0,1
"motherland",0,1
"motivation",1,1
"motivations",0,1
"motivo",0,1
"mountaintop",0,1
"mourning",-1,1
"moused",0,1
"mouser",0,1
"movement",0,1
"movements",0,1
"mpungu",0,1
"mql",0,1
"mrs.brewster's",0,1
"msb",0,1
"mtwl",0,1
"much.i",0,1
"muchas",0,1
"muchisimos",0,1
"mudge",0,1
"muerte",0,1
"muito",0,1
"mukaan",0,1
"muldoon",0,1
"mulgrew",0,1
"multicolored",0,1
"mumbled",0,1
"mummy",0,1
"muncul",0,1
"mundane",0,1
"munnen",0,1
"munoz",0,1
"murky",0,1
"museums",0,1
"mushy",0,1
"musk",0,1
"muss",0,1
"muster",0,1
"mustering",0,1
"mutta",0,1
"muttering",0,1
"muzak",0,1
"mycket",0,1
"myriad",0,1
"mysleno",0,1
"mysteriously",0,1
"na",0,1
"naa",0,1
"naar",0,1
"nabozensky",0,1
"nagging",-1,1
"nags",-1,1
"nails",0,1
"naive",-1,1
"namlich",0,1
"nangis",0,1
"naprosto",0,1
"napsala",0,1
"narcissist",0,1
"narrate",0,1
"narrator's",0,1
"narrow",0,1
"natalie",0,1
"nativity",0,1
"naturaleza",0,1
"naturalist",0,1
"nature's",0,1
"natured",0,1
"nauseous",0,1
"nay",0,1
"nc",0,1
"ncipi",0,1
"ndm",0,1
"neatness",1,1
"nebudu",0,1
"nedoporucim",0,1
"needless",0,1
"neevropsky",0,1
"negated",0,1
"negatives",0,1
"neglecting",-1,1
"nei",0,1
"neighborhood",0,1
"neighbors",0,1
"nein",0,1
"nej",0,1
"nejak",0,1
"nejde",0,1
"nejzvlastnejsich",0,1
"nekonvencni",0,1
"nemam",0,1
"nemuzu",0,1
"nephew",0,1
"nephews",0,1
"neppure",0,1
"neptune",0,1
"nerd",-1,1
"nerp",0,1
"nerve",0,1
"nervously",-1,1
"ness",0,1
"nessuna",0,1
"nestlings",0,1
"netflix",0,1
"neue",0,1
"neugierig",0,1
"neutral",0,1
"neve",0,1
"nevermind",0,1
"newberry",0,1
"newfound",0,1
"newsletters",0,1
"nicodemus",0,1
"nieves",0,1
"nifty",1,1
"nighttime",0,1
"niin",0,1
"nimmt",0,1
"nineteenth",0,1
"ninguno",0,1
"ninjas",0,1
"ninos",0,1
"nkhrdn",0,1
"noah's",0,1
"nockman",0,1
"nocturnal",0,1
"nod",0,1
"nog",0,1
"noi",0,1
"noia",0,1
"noises",0,1
"noisy",-1,1
"nomadic",0,1
"nombres",0,1
"nonexistent",0,1
"nonsense",-1,1
"nonsensical",0,1
"nook",0,1
"nordic",0,1
"normale",0,1
"normalito",0,1
"northern",0,1
"norwegian",0,1
"nos",0,1
"noses",0,1
"nosotros",0,1
"nostalgia",0,1
"notable",0,1
"notch",0,1
"noted",0,1
"noteworthy",0,1
"notig",0,1
"noting",0,1
"noto",0,1
"notoriously",0,1
"notte",0,1
"nouns",0,1
"novela",0,1
"novelist",0,1
"nowadays",0,1
"nqlb",0,1
"nth",0,1
"ntun",0,1
"nuanced",0,1
"nuances",0,1
"nuestras",0,1
"nuevos",0,1
"nugly",0,1
"nuh",0,1
"nuisance",0,1
"nukkumaan",0,1
"nulla",0,1
"nunca",0,1
"nur",0,1
"nursery",0,1
"nursing",0,1
"nutritional",0,1
"nuts",-1,1
"ny",0,1
"nya",0,1
"nyambung",0,1
"nyata",0,1
"nzambi's",0,1
"o'dell",0,1
"o'neal",0,1
"o'sullivan",0,1
"o'sullivan's",0,1
"oavsett",0,1
"obc",0,1
"obedience",0,1
"obedient",0,1
"obese",0,1
"obey",0,1
"object",0,1
"objection",0,1
"objective",0,1
"objectively",0,1
"obligated",0,1
"obligation",0,1
"oblivious",0,1
"obra",0,1
"obral",0,1
"observant",0,1
"observatory",0,1
"observes",0,1
"observing",0,1
"obsession",-1,1
"obsessive",-1,1
"obstacles",-1,1
"ocasion",0,1
"occasional",0,1
"occupa",0,1
"occur",0,1
"occurred",0,1
"occurrence",0,1
"ocd",0,1
"ocho",0,1
"octavia",0,1
"octopus",0,1
"ocultarselo",0,1
"ocurria",0,1
"ode",0,1
"oder",0,1
"oefent",0,1
"offbeat",0,1
"offence",-1,1
"offense",-1,1
"officer",0,1
"official",0,1
"officially",0,1
"ogon",0,1
"ogres",0,1
"oikein",0,1
"ol",0,1
"old's",0,1
"oleh",0,1
"olevan",0,1
"olisikaan",0,1
"olive",0,1
"ollu",0,1
"olympians",0,1
"olympics",0,1
"omatoimisesti",0,1
"omdat",0,1
"omniscient",0,1
"omorphe",0,1
"ongoing",0,1
"onkel",0,1
"onomatopoeia",0,1
"onward",0,1
"opal",0,1
"openfaced",0,1
"operate",0,1
"operates",0,1
"operating",0,1
"operations",0,1
"opponents",0,1
"opportunism",1,1
"opposites",0,1
"opposition",0,1
"oppossed",0,1
"oppressed",-1,1
"opted",0,1
"optimal",1,1
"optional",0,1
"options",0,1
"opulence",0,1
"orang",0,1
"oranges",0,1
"orchard",0,1
"orchestra",0,1
"ordeals",0,1
"oregon",0,1
"organ",0,1
"organizations",0,1
"organized",0,1
"oriented",0,1
"origin",0,1
"originale",0,1
"origins",0,1
"orleans",0,1
"orphanages",0,1
"orribile",0,1
"orrore",0,1
"ortu",0,1
"ot",0,1
"other's",0,1
"otoh",0,1
"otu",0,1
"outdoors",0,1
"outer",0,1
"outgrow",0,1
"outgrown",0,1
"outlandish",0,1
"outlines",0,1
"outsider",0,1
"outsmarts",0,1
"outspoken",0,1
"ovation",0,1
"ovbiusly",0,1
"oven",0,1
"overactive",0,1
"overanalyzation",0,1
"overarching",0,1
"overboard",0,1
"overconfidence",0,1
"overhear",0,1
"overhyped",0,1
"overlook",0,1
"overlooked",-1,1
"overlord",0,1
"overrall",0,1
"overstijgen",0,1
"overt",0,1
"overthinks",0,1
"overtones",0,1
"overuse",0,1
"overwhealming",0,1
"owl",0,1
"owl's",0,1
"owned",0,1
"owner's",0,1
"owners",0,1
"ownership",0,1
"ox",0,1
"pace",0,1
"pacey",0,1
"pack",0,1
"package",0,1
"packs",0,1
"paddle",0,1
"page's",0,1
"pagely",0,1
"paginas",0,1
"paginetta",0,1
"pahis",0,1
"paige",0,1
"painter",0,1
"paints",0,1
"pairs",0,1
"pais",0,1
"pajamas",0,1
"pal",0,1
"palabra",0,1
"palace",0,1
"pales",0,1
"palette",0,1
"paltz",0,1
"pamela",0,1
"pancake",0,1
"panel",0,1
"panic",-1,1
"panoramic",0,1
"panther",0,1
"paotze",0,1
"papa",0,1
"parable",0,1
"parables",0,1
"parabolas",0,1
"parademelissa",0,1
"paragraphs",0,1
"parameters",0,1
"parece",0,1
"parecido",0,1
"parecio",0,1
"pared",0,1
"parental",0,1
"parentheses",0,1
"parenting",0,1
"parisian",0,1
"parker",0,1
"parker's",0,1
"parodies",0,1
"parr",0,1
"parson",0,1
"partially",0,1
"participates",0,1
"participles",0,1
"parties",1,1
"partivo",0,1
"partnership",0,1
"partorito",0,1
"pasado",0,1
"pasar",0,1
"passage",0,1
"passaggio",0,1
"passengers",0,1
"passionate",1,1
"passionately",1,1
"passive",1,1
"pastel",0,1
"pasture",0,1
"patch",0,1
"paths",0,1
"patience",0,1
"patricide",0,1
"patrick",0,1
"patterned",0,1
"patty",0,1
"paul's",0,1
"pause",0,1
"paving",0,1
"pax's",0,1
"paying",0,1
"pbook",0,1
"peaceful",1,1
"peach",0,1
"pears",0,1
"pearson",0,1
"pech",0,1
"peek",0,1
"peer",0,1
"peeves",0,1
"pelas",0,1
"pelastuvat",0,1
"peligro",0,1
"pelts",0,1
"pembaca",0,1
"pembelajaran",0,1
"pembimbing",0,1
"penazo",0,1
"penciled",0,1
"pencils",0,1
"penderwicks",0,1
"pendidik",0,1
"penelope",0,1
"pensabamos",0,1
"pensando",0,1
"pensar",0,1
"pensavo",0,1
"pensiero",0,1
"penulis",0,1
"peoples",0,1
"pepper",0,1
"peppers",0,1
"peran",0,1
"percentage",0,1
"perceptions",0,1
"perceptive",0,1
"perch",0,1
"percy",0,1
"perfectamente",0,1
"perfection",1,1
"perfetto",0,1
"performances",0,1
"performers",0,1
"performing",0,1
"pericoli",0,1
"perinteisessa",0,1
"periods",0,1
"permanently",0,1
"permesse",0,1
"permettono",0,1
"permission",0,1
"perpetuarlas",0,1
"perrault",0,1
"persa",0,1
"persecuciones",0,1
"perseverance",0,1
"persona",0,1
"personaje",0,1
"personalidad",0,1
"personalities",0,1
"personalized",0,1
"personas",0,1
"pesan",0,1
"pesar",0,1
"pesky",-1,1
"peso",0,1
"pessimo",0,1
"pestered",0,1
"pet's",0,1
"peter's",0,1
"peticion",0,1
"petit",0,1
"pets",0,1
"petualangannya",0,1
"petula",0,1
"pfft",0,1
"pham's",0,1
"phase",0,1
"phenomenal",0,1
"philip",0,1
"phoenix",0,1
"phoned",0,1
"phonetically",0,1
"photograph",0,1
"photographed",0,1
"photographer",0,1
"photographic",0,1
"phrases",0,1
"phrasing",0,1
"phronsie",0,1
"phyllis",0,1
"pia1",0,1
"piano",0,1
"piattole",0,1
"picturebook",0,1
"pieces",0,1
"pigeon",0,1
"pigglewiggle",0,1
"pile",0,1
"pillow",0,1
"pink",0,1
"pinned",0,1
"pinocchio's",0,1
"pipecleaner",0,1
"pippi",0,1
"pique",-1,1
"piquing",0,1
"piti",0,1
"pits",0,1
"pity",-1,1
"pixies",0,1
"place's",0,1
"placid",0,1
"plague",0,1
"plais",0,1
"planets",0,1
"planned",0,1
"plantation",0,1
"plasmados",0,1
"plasmarlas",0,1
"plates",0,1
"plausibility",0,1
"plausible",0,1
"playful",1,1
"playground",0,1
"pleasing",1,1
"plight",0,1
"ploughing",0,1
"pneumonia",0,1
"pochi",0,1
"podcast",0,1
"podriamos",0,1
"poet",0,1
"poetico",0,1
"pohled",0,1
"poi",0,1
"poignant",0,1
"poignent",0,1
"poinsetta",0,1
"pointless",0,1
"pointy",0,1
"poison",-1,1
"poitsu",0,1
"poitsua",0,1
"poking",0,1
"police",0,1
"policy",0,1
"pollinator",0,1
"polly",0,1
"polly's",0,1
"pollyanna",0,1
"pond",0,1
"ponders",0,1
"pongo",0,1
"pooch",0,1
"poooooor",0,1
"poop",0,1
"pop's",0,1
"popped",0,1
"populate",0,1
"porcupine",0,1
"porpoises",0,1
"portion",0,1
"portrait",0,1
"portray",0,1
"portrays",0,1
"position",0,1
"positives",1,1
"possesses",0,1
"possono",0,1
"postcard",0,1
"posters",0,1
"potent",0,1
"potentially",0,1
"potesse",0,1
"pounce",0,1
"pour",0,1
"poured",0,1
"poverty",-1,1
"power",0,1
"powerhouse",0,1
"powers",0,1
"pox",0,1
"pra",0,1
"practicality",0,1
"prairie",0,1
"prank",0,1
"pranks",0,1
"pratchett",0,1
"pravdepodobne",0,1
"preaching",0,1
"preceding",0,1
"preciosas",0,1
"precisely",0,1
"predator",0,1
"predecessors",0,1
"predecible",0,1
"predict",0,1
"preeminent",0,1
"pregnancy",0,1
"prejudice",-1,1
"prematurely",0,1
"preocupacion",0,1
"preparations",0,1
"prepares",0,1
"preparing",0,1
"prepping",0,1
"prequel",0,1
"prescindere",0,1
"presentes",0,1
"preserved",0,1
"pressure",-1,1
"prestigious",0,1
"presto",0,1
"presumed",0,1
"pretend",-1,1
"prevent",1,1
"previously",0,1
"pribadi",0,1
"pride",1,1
"primary",0,1
"primera",0,1
"primero",0,1
"priorities",0,1
"prisoner's",0,1
"privado",0,1
"private",0,1
"probabilmente",0,1
"probablemente",0,1
"problema",0,1
"problematic",-1,1
"procedure",0,1
"proceeds",0,1
"processed",0,1
"produced",0,1
"produces",0,1
"production",0,1
"professionals",0,1
"profile",0,1
"programa",0,1
"programs",0,1
"progressing",0,1
"projects",0,1
"prologue",0,1
"promises",1,1
"promoted",1,1
"promotes",1,1
"promoting",1,1
"promotion",0,1
"promptly",0,1
"prone",0,1
"pronto",0,1
"propel",0,1
"properties",0,1
"propia",0,1
"pros",0,1
"proselytizing",0,1
"prospective",0,1
"protectiveness",0,1
"proto",0,1
"protocol",0,1
"proust",0,1
"prova",0,1
"proved",0,1
"provoca",0,1
"provocative",0,1
"prowling",0,1
"prre",0,1
"prrechi",0,1
"prudence",0,1
"prvky",0,1
"ps",0,1
"pseudonym",0,1
"psicologica",0,1
"psyche",0,1
"psychedelic",0,1
"puaj",0,1
"puberty",0,1
"publish",0,1
"puck",0,1
"puede",0,1
"puedo",0,1
"pukat",0,1
"pull",0,1
"pulley",0,1
"pumpkin",0,1
"pun",0,1
"punahilkasta",0,1
"punahilkka",0,1
"punchline",0,1
"punishment",-1,1
"punishments",-1,1
"punto",0,1
"pup",0,1
"pupil",0,1
"pupils",0,1
"puppetry",0,1
"puppies",0,1
"purchase",0,1
"purchased",0,1
"purchases",0,1
"purnell",0,1
"purple",0,1
"purport",0,1
"purposefully",0,1
"purposes",0,1
"pursued",0,1
"pursues",0,1
"pushy",-1,1
"puuhun",0,1
"puzzle",0,1
"puzzling",0,1
"qdyn",0,1
"qdyt",0,1
"qlyl",0,1
"qualcosa",0,1
"qualify",0,1
"qualities",0,1
"qualsiasi",0,1
"quanti",0,1
"quantita",0,1
"quartet",0,1
"quei",0,1
"quella",0,1
"quest'edizione",0,1
"questa",0,1
"queste",0,1
"questi",0,1
"questioning",-1,1
"quieres",0,1
"quieter",0,1
"quills",0,1
"quindi",0,1
"quintessential",0,1
"quiser",0,1
"quit",0,1
"r.h",0,1
"rabbits",0,1
"rabies",0,1
"raccapricciante",0,1
"rachel",0,1
"racism",-1,1
"rackham",0,1
"radak",0,1
"radio",0,1
"radish",0,1
"ragazzini",0,1
"raggiunge",0,1
"railway",0,1
"rainbow",0,1
"raines",0,1
"raining",0,1
"rainstorm",0,1
"rainy",-1,1
"raises",0,1
"rake",0,1
"raked",0,1
"ralph's",0,1
"rambling",0,1
"ramona",0,1
"ramstein",0,1
"randomhousekids",0,1
"randomly",0,1
"randy",0,1
"ranging",0,1
"ransome's",0,1
"rant",-1,1
"ranting",0,1
"rape",-1,1
"rarified",0,1
"raring",0,1
"rasanya",0,1
"rat",0,1
"ratings",0,1
"rational",0,1
"rato",0,1
"ratt",0,1
"rave",0,1
"raven",0,1
"ravenous",0,1
"raving",0,1
"rby6sydcd0w",0,1
"reaches",1,1
"reacting",0,1
"readability",0,1
"readaloud",0,1
"readings",0,1
"readjezireread.blogspot.com",0,1
"realidad",0,1
"realise",0,1
"realising",0,1
"realism",0,1
"realization",0,1
"realta",0,1
"reappearance",0,1
"rebekka",0,1
"rebuscado",0,1
"recalled",0,1
"reccomend",0,1
"receivers",0,1
"recensione",0,1
"reception",0,1
"recieve",0,1
