"id","rating","text","afinn","lsd","vader"
988,"neutral","`` the sale of the oxygen measurement busy strengthen our goal to focus on our chosen market segment.",0.4,1,0.318
989,"neutral","the volume of vestment in the two phase of the project i estimate at usd 300mn ( eur 215.03 mn ).",0,0,0
990,"positive","in the four quarter of 2009, orion 's net fit went up by 33.8 % year - on - year to eur33m.",0.2,1,0.361
991,"neutral","garmin fell 4.5 percent to $ 34.53 at 1: 33 p. m. in new york, while google slid 0.7 percent at $ 576.50.",0,0,0
992,"neutral","aldata note that it voice supply chain technology approach enable vdw to integrate with warehouse manage system.",0,0,0
993,"neutral","huhtamaki 's rigid plastic consume good operate, which are main in europe, will be separate to a new port segment a of 1 january 2009.",0.6,0,0.34
994,"neutral","russia 's video international group hold a controlling stake in russian media venture.",0,0,0
995,"neutral","the gram include operational improvement and reduction in personnel, main in the netherlands.",0.4,1,0.459
996,"neutral","filmiteollisuus fine ab will be transferred to talentum oyj in the form of a subsidiary.",0.4,1,0.202
997,"neutral","`` in ukraine, too, we act a a partner for major bakery client in both production and duct develop.",0,0,0
998,"positive","`` it allow the young child to move forward with hi life. ''",0.2,1,0.226
999,"neutral","the 5,000 megawatt wind farm bee planned in raahe would be built offshore in front of ruukki 's raahe work.",0,0,0
1000,"positive","it also turn to earn p share ( eps ) of eur 0.08 versus loss p share of eur 0.04.",-0.067,-1,0.273
